deckid,update_date,hero,is_wild,is_standard,code
153,2018-08-14,paladin,True,False,375
153,2018-08-14,paladin,True,False,582
153,2018-08-14,paladin,True,False,582
153,2018-08-14,paladin,True,False,1679
153,2018-08-14,paladin,True,False,1679
153,2018-08-14,paladin,True,False,59
153,2018-08-14,paladin,True,False,1021
153,2018-08-14,paladin,True,False,2435
153,2018-08-14,paladin,True,False,2435
153,2018-08-14,paladin,True,False,1409
153,2018-08-14,paladin,True,False,1409
153,2018-08-14,paladin,True,False,1231
153,2018-08-14,paladin,True,False,1231
153,2018-08-14,paladin,True,False,1018
153,2018-08-14,paladin,True,False,1295
154,2018-08-14,rogue,True,False,2288
154,2018-08-14,rogue,True,False,1701
154,2018-08-14,rogue,True,False,672
154,2018-08-14,rogue,True,False,672
154,2018-08-14,rogue,True,False,1088
154,2018-08-14,rogue,True,False,1088
154,2018-08-14,rogue,True,False,2287
154,2018-08-14,rogue,True,False,468
154,2018-08-14,rogue,True,False,468
154,2018-08-14,rogue,True,False,842
154,2018-08-14,rogue,True,False,842
154,2018-08-14,rogue,True,False,2169
154,2018-08-14,rogue,True,False,766
154,2018-08-14,rogue,True,False,766
154,2018-08-14,rogue,True,False,1920
154,2018-08-14,rogue,True,False,1395
154,2018-08-14,rogue,True,False,727
154,2018-08-14,rogue,True,False,375
154,2018-08-14,rogue,True,False,375
154,2018-08-14,rogue,True,False,596
154,2018-08-14,rogue,True,False,2599
154,2018-08-14,rogue,True,False,1925
154,2018-08-14,rogue,True,False,1925
154,2018-08-14,rogue,True,False,302
154,2018-08-14,rogue,True,False,1372
154,2018-08-14,rogue,True,False,1275
154,2018-08-14,rogue,True,False,2510
154,2018-08-14,rogue,True,False,1482
154,2018-08-14,rogue,True,False,1482
155,2018-08-14,rogue,True,False,1390
155,2018-08-14,rogue,True,False,2071
155,2018-08-14,rogue,True,False,2232
155,2018-08-14,rogue,True,False,2232
155,2018-08-14,rogue,True,False,1892
155,2018-08-14,rogue,True,False,1678
155,2018-08-14,rogue,True,False,672
155,2018-08-14,rogue,True,False,672
155,2018-08-14,rogue,True,False,766
155,2018-08-14,rogue,True,False,766
155,2018-08-14,rogue,True,False,1030
155,2018-08-14,rogue,True,False,1030
155,2018-08-14,rogue,True,False,1480
155,2018-08-14,rogue,True,False,1480
155,2018-08-14,rogue,True,False,1730
155,2018-08-14,rogue,True,False,1730
155,2018-08-14,rogue,True,False,1364
155,2018-08-14,rogue,True,False,1902
155,2018-08-14,rogue,True,False,1902
155,2018-08-14,rogue,True,False,2570
155,2018-08-14,rogue,True,False,1275
155,2018-08-14,rogue,True,False,1275
155,2018-08-14,rogue,True,False,2376
155,2018-08-14,rogue,True,False,2535
155,2018-08-14,rogue,True,False,2535
155,2018-08-14,rogue,True,False,2530
155,2018-08-14,rogue,True,False,2530
155,2018-08-14,rogue,True,False,2510
155,2018-08-14,rogue,True,False,1482
156,2018-08-14,paladin,True,False,1713
156,2018-08-14,paladin,True,False,1713
156,2018-08-14,paladin,True,False,420
156,2018-08-14,paladin,True,False,1304
156,2018-08-14,paladin,True,False,1304
156,2018-08-14,paladin,True,False,475
156,2018-08-14,paladin,True,False,475
156,2018-08-14,paladin,True,False,739
156,2018-08-14,paladin,True,False,739
156,2018-08-14,paladin,True,False,1155
156,2018-08-14,paladin,True,False,1155
156,2018-08-14,paladin,True,False,2251
156,2018-08-14,paladin,True,False,2251
156,2018-08-14,paladin,True,False,549
156,2018-08-14,paladin,True,False,549
156,2018-08-14,paladin,True,False,1671
156,2018-08-14,paladin,True,False,1145
156,2018-08-14,paladin,True,False,1145
156,2018-08-14,paladin,True,False,1381
156,2018-08-14,paladin,True,False,1653
156,2018-08-14,paladin,True,False,1653
156,2018-08-14,paladin,True,False,2588
156,2018-08-14,paladin,True,False,2588
156,2018-08-14,paladin,True,False,1967
156,2018-08-14,paladin,True,False,1724
156,2018-08-14,paladin,True,False,1724
156,2018-08-14,paladin,True,False,1781
156,2018-08-14,paladin,True,False,1781
156,2018-08-14,paladin,True,False,1607
157,2018-08-14,paladin,True,False,959
157,2018-08-14,paladin,True,False,959
157,2018-08-14,paladin,True,False,1156
157,2018-08-14,paladin,True,False,1156
157,2018-08-14,paladin,True,False,2351
157,2018-08-14,paladin,True,False,2351
157,2018-08-14,paladin,True,False,2069
157,2018-08-14,paladin,True,False,1028
157,2018-08-14,paladin,True,False,1028
157,2018-08-14,paladin,True,False,2314
157,2018-08-14,paladin,True,False,2314
157,2018-08-14,paladin,True,False,689
157,2018-08-14,paladin,True,False,689
157,2018-08-14,paladin,True,False,1603
157,2018-08-14,paladin,True,False,1603
157,2018-08-14,paladin,True,False,697
157,2018-08-14,paladin,True,False,697
157,2018-08-14,paladin,True,False,1838
157,2018-08-14,paladin,True,False,1663
157,2018-08-14,paladin,True,False,926
157,2018-08-14,paladin,True,False,926
157,2018-08-14,paladin,True,False,582
157,2018-08-14,paladin,True,False,1679
157,2018-08-14,paladin,True,False,1679
157,2018-08-14,paladin,True,False,1289
157,2018-08-14,paladin,True,False,1289
157,2018-08-14,paladin,True,False,892
157,2018-08-14,paladin,True,False,892
157,2018-08-14,paladin,True,False,1644
158,2018-08-14,mage,True,False,1510
158,2018-08-14,mage,True,False,1510
158,2018-08-14,mage,True,False,796
158,2018-08-14,mage,True,False,796
158,2018-08-14,mage,True,False,701
158,2018-08-14,mage,True,False,2546
158,2018-08-14,mage,True,False,1318
158,2018-08-14,mage,True,False,1318
158,2018-08-14,mage,True,False,502
158,2018-08-14,mage,True,False,2187
158,2018-08-14,mage,True,False,2187
158,2018-08-14,mage,True,False,1352
158,2018-08-14,mage,True,False,689
158,2018-08-14,mage,True,False,689
158,2018-08-14,mage,True,False,1603
158,2018-08-14,mage,True,False,1603
158,2018-08-14,mage,True,False,692
158,2018-08-14,mage,True,False,1291
158,2018-08-14,mage,True,False,377
158,2018-08-14,mage,True,False,377
158,2018-08-14,mage,True,False,1448
158,2018-08-14,mage,True,False,1448
158,2018-08-14,mage,True,False,1039
158,2018-08-14,mage,True,False,1039
158,2018-08-14,mage,True,False,631
158,2018-08-14,mage,True,False,1715
158,2018-08-14,mage,True,False,1715
158,2018-08-14,mage,True,False,1366
158,2018-08-14,mage,True,False,1366
159,2018-08-14,priest,True,False,959
159,2018-08-14,priest,True,False,2455
159,2018-08-14,priest,True,False,2455
159,2018-08-14,priest,True,False,2223
159,2018-08-14,priest,True,False,2223
159,2018-08-14,priest,True,False,1088
159,2018-08-14,priest,True,False,1088
159,2018-08-14,priest,True,False,1566
159,2018-08-14,priest,True,False,1566
159,2018-08-14,priest,True,False,933
159,2018-08-14,priest,True,False,2154
159,2018-08-14,priest,True,False,2154
159,2018-08-14,priest,True,False,2157
159,2018-08-14,priest,True,False,2157
159,2018-08-14,priest,True,False,1386
159,2018-08-14,priest,True,False,1386
159,2018-08-14,priest,True,False,432
159,2018-08-14,priest,True,False,2056
159,2018-08-14,priest,True,False,2056
159,2018-08-14,priest,True,False,2540
159,2018-08-14,priest,True,False,2540
159,2018-08-14,priest,True,False,1725
159,2018-08-14,priest,True,False,1725
159,2018-08-14,priest,True,False,380
159,2018-08-14,priest,True,False,487
159,2018-08-14,priest,True,False,487
159,2018-08-14,priest,True,False,1539
159,2018-08-14,priest,True,False,1539
159,2018-08-14,priest,True,False,579
160,2018-08-14,rogue,True,False,2232
160,2018-08-14,rogue,True,False,2232
160,2018-08-14,rogue,True,False,1156
160,2018-08-14,rogue,True,False,1156
160,2018-08-14,rogue,True,False,575
160,2018-08-14,rogue,True,False,1088
160,2018-08-14,rogue,True,False,1088
160,2018-08-14,rogue,True,False,468
160,2018-08-14,rogue,True,False,468
160,2018-08-14,rogue,True,False,766
160,2018-08-14,rogue,True,False,766
160,2018-08-14,rogue,True,False,1395
160,2018-08-14,rogue,True,False,689
160,2018-08-14,rogue,True,False,689
160,2018-08-14,rogue,True,False,692
160,2018-08-14,rogue,True,False,727
160,2018-08-14,rogue,True,False,727
160,2018-08-14,rogue,True,False,375
160,2018-08-14,rogue,True,False,375
160,2018-08-14,rogue,True,False,2599
160,2018-08-14,rogue,True,False,2599
160,2018-08-14,rogue,True,False,1925
160,2018-08-14,rogue,True,False,1925
160,2018-08-14,rogue,True,False,1715
160,2018-08-14,rogue,True,False,1715
160,2018-08-14,rogue,True,False,1372
160,2018-08-14,rogue,True,False,2171
160,2018-08-14,rogue,True,False,2171
160,2018-08-14,rogue,True,False,2510
161,2018-08-14,mage,True,False,957
161,2018-08-14,mage,True,False,957
161,2018-08-14,mage,True,False,2075
161,2018-08-14,mage,True,False,2075
161,2018-08-14,mage,True,False,160
161,2018-08-14,mage,True,False,1508
161,2018-08-14,mage,True,False,1508
161,2018-08-14,mage,True,False,1678
161,2018-08-14,mage,True,False,1678
161,2018-08-14,mage,True,False,2437
161,2018-08-14,mage,True,False,2260
161,2018-08-14,mage,True,False,2260
161,2018-08-14,mage,True,False,1993
161,2018-08-14,mage,True,False,1993
161,2018-08-14,mage,True,False,1570
161,2018-08-14,mage,True,False,1570
161,2018-08-14,mage,True,False,2263
161,2018-08-14,mage,True,False,2263
161,2018-08-14,mage,True,False,1635
161,2018-08-14,mage,True,False,1635
161,2018-08-14,mage,True,False,2041
161,2018-08-14,mage,True,False,2041
161,2018-08-14,mage,True,False,1482
161,2018-08-14,mage,True,False,1482
161,2018-08-14,mage,True,False,1873
161,2018-08-14,mage,True,False,1018
161,2018-08-14,mage,True,False,1018
161,2018-08-14,mage,True,False,1295
161,2018-08-14,mage,True,False,1295
162,2018-08-14,warlock,True,False,959
162,2018-08-14,warlock,True,False,953
162,2018-08-14,warlock,True,False,953
162,2018-08-14,warlock,True,False,2021
162,2018-08-14,warlock,True,False,575
162,2018-08-14,warlock,True,False,946
162,2018-08-14,warlock,True,False,1239
162,2018-08-14,warlock,True,False,2204
162,2018-08-14,warlock,True,False,2204
162,2018-08-14,warlock,True,False,878
162,2018-08-14,warlock,True,False,878
162,2018-08-14,warlock,True,False,1451
162,2018-08-14,warlock,True,False,1451
162,2018-08-14,warlock,True,False,149
162,2018-08-14,warlock,True,False,468
162,2018-08-14,warlock,True,False,468
162,2018-08-14,warlock,True,False,1712
162,2018-08-14,warlock,True,False,1712
162,2018-08-14,warlock,True,False,2374
162,2018-08-14,warlock,True,False,2374
162,2018-08-14,warlock,True,False,612
162,2018-08-14,warlock,True,False,341
162,2018-08-14,warlock,True,False,191
162,2018-08-14,warlock,True,False,692
162,2018-08-14,warlock,True,False,375
162,2018-08-14,warlock,True,False,1743
162,2018-08-14,warlock,True,False,542
162,2018-08-14,warlock,True,False,542
162,2018-08-14,warlock,True,False,1946
163,2018-08-14,mage,True,False,2075
163,2018-08-14,mage,True,False,2075
163,2018-08-14,mage,True,False,2215
163,2018-08-14,mage,True,False,2215
163,2018-08-14,mage,True,False,55
163,2018-08-14,mage,True,False,1508
163,2018-08-14,mage,True,False,1508
163,2018-08-14,mage,True,False,2260
163,2018-08-14,mage,True,False,2260
163,2018-08-14,mage,True,False,1635
163,2018-08-14,mage,True,False,1635
163,2018-08-14,mage,True,False,740
163,2018-08-14,mage,True,False,2282
163,2018-08-14,mage,True,False,2282
163,2018-08-14,mage,True,False,1372
163,2018-08-14,mage,True,False,1837
163,2018-08-14,mage,True,False,1984
163,2018-08-14,mage,True,False,1984
163,2018-08-14,mage,True,False,2083
163,2018-08-14,mage,True,False,2083
163,2018-08-14,mage,True,False,2041
163,2018-08-14,mage,True,False,2041
163,2018-08-14,mage,True,False,1351
163,2018-08-14,mage,True,False,1351
163,2018-08-14,mage,True,False,1873
163,2018-08-14,mage,True,False,1873
163,2018-08-14,mage,True,False,1809
163,2018-08-14,mage,True,False,1434
163,2018-08-14,mage,True,False,1434
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
164,2018-08-14,warlock,True,False,557
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,1951
165,2018-08-14,rogue,True,False,2530
165,2018-08-14,rogue,True,False,2530
165,2018-08-14,rogue,True,False,2530
165,2018-08-14,rogue,True,False,2530
165,2018-08-14,rogue,True,False,2530
165,2018-08-14,rogue,True,False,2530
165,2018-08-14,rogue,True,False,2530
165,2018-08-14,rogue,True,False,2530
165,2018-08-14,rogue,True,False,2530
165,2018-08-14,rogue,True,False,2530
166,2018-08-14,druid,True,False,1169
166,2018-08-14,druid,True,False,136
166,2018-08-14,druid,True,False,758
166,2018-08-14,druid,True,False,685
166,2018-08-14,druid,True,False,1488
166,2018-08-14,druid,True,False,2035
166,2018-08-14,druid,True,False,1796
166,2018-08-14,druid,True,False,639
166,2018-08-14,druid,True,False,671
166,2018-08-14,druid,True,False,919
166,2018-08-14,druid,True,False,338
166,2018-08-14,druid,True,False,802
166,2018-08-14,druid,True,False,30
166,2018-08-14,druid,True,False,42
166,2018-08-14,druid,True,False,1901
166,2018-08-14,druid,True,False,1950
166,2018-08-14,druid,True,False,2078
166,2018-08-14,druid,True,False,344
166,2018-08-14,druid,True,False,344
166,2018-08-14,druid,True,False,1075
166,2018-08-14,druid,True,False,510
166,2018-08-14,druid,True,False,1771
166,2018-08-14,druid,True,False,1176
166,2018-08-14,druid,True,False,1797
166,2018-08-14,druid,True,False,1182
166,2018-08-14,druid,True,False,1182
166,2018-08-14,druid,True,False,755
166,2018-08-14,druid,True,False,1544
166,2018-08-14,druid,True,False,644
167,2018-08-14,paladin,True,False,959
167,2018-08-14,paladin,True,False,959
167,2018-08-14,paladin,True,False,1156
167,2018-08-14,paladin,True,False,1156
167,2018-08-14,paladin,True,False,2069
167,2018-08-14,paladin,True,False,2069
167,2018-08-14,paladin,True,False,420
167,2018-08-14,paladin,True,False,1887
167,2018-08-14,paladin,True,False,2603
167,2018-08-14,paladin,True,False,2603
167,2018-08-14,paladin,True,False,689
167,2018-08-14,paladin,True,False,689
167,2018-08-14,paladin,True,False,1603
167,2018-08-14,paladin,True,False,1603
167,2018-08-14,paladin,True,False,697
167,2018-08-14,paladin,True,False,1663
167,2018-08-14,paladin,True,False,320
167,2018-08-14,paladin,True,False,926
167,2018-08-14,paladin,True,False,926
167,2018-08-14,paladin,True,False,1448
167,2018-08-14,paladin,True,False,1448
167,2018-08-14,paladin,True,False,1039
167,2018-08-14,paladin,True,False,1679
167,2018-08-14,paladin,True,False,1679
167,2018-08-14,paladin,True,False,1554
167,2018-08-14,paladin,True,False,1554
167,2018-08-14,paladin,True,False,1715
167,2018-08-14,paladin,True,False,1715
167,2018-08-14,paladin,True,False,1977
168,2018-08-14,priest,True,False,1769
168,2018-08-14,priest,True,False,2455
168,2018-08-14,priest,True,False,2455
168,2018-08-14,priest,True,False,2537
168,2018-08-14,priest,True,False,2223
168,2018-08-14,priest,True,False,2223
168,2018-08-14,priest,True,False,2307
168,2018-08-14,priest,True,False,2307
168,2018-08-14,priest,True,False,2315
168,2018-08-14,priest,True,False,2315
168,2018-08-14,priest,True,False,1856
168,2018-08-14,priest,True,False,1856
168,2018-08-14,priest,True,False,2157
168,2018-08-14,priest,True,False,2157
168,2018-08-14,priest,True,False,1013
168,2018-08-14,priest,True,False,932
168,2018-08-14,priest,True,False,2540
168,2018-08-14,priest,True,False,1372
168,2018-08-14,priest,True,False,1482
168,2018-08-14,priest,True,False,1482
168,2018-08-14,priest,True,False,1725
168,2018-08-14,priest,True,False,1725
168,2018-08-14,priest,True,False,1018
168,2018-08-14,priest,True,False,1018
168,2018-08-14,priest,True,False,1607
168,2018-08-14,priest,True,False,1607
168,2018-08-14,priest,True,False,1434
168,2018-08-14,priest,True,False,1539
168,2018-08-14,priest,True,False,1539
169,2018-08-14,priest,True,False,1807
169,2018-08-14,priest,True,False,1807
169,2018-08-14,priest,True,False,98
169,2018-08-14,priest,True,False,987
169,2018-08-14,priest,True,False,987
169,2018-08-14,priest,True,False,1304
169,2018-08-14,priest,True,False,1304
169,2018-08-14,priest,True,False,1829
169,2018-08-14,priest,True,False,1829
169,2018-08-14,priest,True,False,1566
169,2018-08-14,priest,True,False,1566
169,2018-08-14,priest,True,False,149
169,2018-08-14,priest,True,False,779
169,2018-08-14,priest,True,False,398
169,2018-08-14,priest,True,False,398
169,2018-08-14,priest,True,False,115
169,2018-08-14,priest,True,False,1856
169,2018-08-14,priest,True,False,352
169,2018-08-14,priest,True,False,293
169,2018-08-14,priest,True,False,1825
169,2018-08-14,priest,True,False,1725
169,2018-08-14,priest,True,False,1725
169,2018-08-14,priest,True,False,487
169,2018-08-14,priest,True,False,487
169,2018-08-14,priest,True,False,1421
169,2018-08-14,priest,True,False,1421
169,2018-08-14,priest,True,False,128
169,2018-08-14,priest,True,False,1295
169,2018-08-14,priest,True,False,1295
170,2018-08-14,hunter,True,False,2562
170,2018-08-14,hunter,True,False,2014
170,2018-08-14,hunter,True,False,2312
170,2018-08-14,hunter,True,False,1308
170,2018-08-14,hunter,True,False,154
170,2018-08-14,hunter,True,False,154
170,2018-08-14,hunter,True,False,1293
170,2018-08-14,hunter,True,False,1293
170,2018-08-14,hunter,True,False,2452
170,2018-08-14,hunter,True,False,2452
170,2018-08-14,hunter,True,False,149
170,2018-08-14,hunter,True,False,1848
170,2018-08-14,hunter,True,False,468
170,2018-08-14,hunter,True,False,468
170,2018-08-14,hunter,True,False,2025
170,2018-08-14,hunter,True,False,2025
170,2018-08-14,hunter,True,False,2465
170,2018-08-14,hunter,True,False,44
170,2018-08-14,hunter,True,False,2067
170,2018-08-14,hunter,True,False,2067
170,2018-08-14,hunter,True,False,2214
170,2018-08-14,hunter,True,False,2214
170,2018-08-14,hunter,True,False,2234
170,2018-08-14,hunter,True,False,2234
170,2018-08-14,hunter,True,False,2491
170,2018-08-14,hunter,True,False,2491
170,2018-08-14,hunter,True,False,2613
170,2018-08-14,hunter,True,False,2613
170,2018-08-14,hunter,True,False,1363
171,2018-08-14,shaman,True,False,2617
171,2018-08-14,shaman,True,False,1675
171,2018-08-14,shaman,True,False,1675
171,2018-08-14,shaman,True,False,137
171,2018-08-14,shaman,True,False,2542
171,2018-08-14,shaman,True,False,2542
171,2018-08-14,shaman,True,False,2227
171,2018-08-14,shaman,True,False,2227
171,2018-08-14,shaman,True,False,2505
171,2018-08-14,shaman,True,False,2505
171,2018-08-14,shaman,True,False,983
171,2018-08-14,shaman,True,False,983
171,2018-08-14,shaman,True,False,962
171,2018-08-14,shaman,True,False,962
171,2018-08-14,shaman,True,False,1904
171,2018-08-14,shaman,True,False,2229
171,2018-08-14,shaman,True,False,2229
171,2018-08-14,shaman,True,False,313
171,2018-08-14,shaman,True,False,313
171,2018-08-14,shaman,True,False,1330
171,2018-08-14,shaman,True,False,1330
171,2018-08-14,shaman,True,False,1511
171,2018-08-14,shaman,True,False,1511
171,2018-08-14,shaman,True,False,2414
171,2018-08-14,shaman,True,False,2414
171,2018-08-14,shaman,True,False,1895
171,2018-08-14,shaman,True,False,1895
171,2018-08-14,shaman,True,False,1429
171,2018-08-14,shaman,True,False,1429
172,2018-08-14,hunter,True,False,2141
172,2018-08-14,hunter,True,False,2141
172,2018-08-14,hunter,True,False,2594
172,2018-08-14,hunter,True,False,2594
172,2018-08-14,hunter,True,False,2086
172,2018-08-14,hunter,True,False,575
172,2018-08-14,hunter,True,False,1308
172,2018-08-14,hunter,True,False,1308
172,2018-08-14,hunter,True,False,1088
172,2018-08-14,hunter,True,False,1088
172,2018-08-14,hunter,True,False,1293
172,2018-08-14,hunter,True,False,1293
172,2018-08-14,hunter,True,False,2452
172,2018-08-14,hunter,True,False,2452
172,2018-08-14,hunter,True,False,1611
172,2018-08-14,hunter,True,False,1611
172,2018-08-14,hunter,True,False,468
172,2018-08-14,hunter,True,False,468
172,2018-08-14,hunter,True,False,37
172,2018-08-14,hunter,True,False,1029
172,2018-08-14,hunter,True,False,1029
172,2018-08-14,hunter,True,False,485
172,2018-08-14,hunter,True,False,485
172,2018-08-14,hunter,True,False,2491
172,2018-08-14,hunter,True,False,2491
172,2018-08-14,hunter,True,False,2344
172,2018-08-14,hunter,True,False,2344
172,2018-08-14,hunter,True,False,2613
172,2018-08-14,hunter,True,False,2613
173,2018-08-14,rogue,True,False,1675
173,2018-08-14,rogue,True,False,1675
173,2018-08-14,rogue,True,False,672
173,2018-08-14,rogue,True,False,672
173,2018-08-14,rogue,True,False,1088
173,2018-08-14,rogue,True,False,842
173,2018-08-14,rogue,True,False,1298
173,2018-08-14,rogue,True,False,766
173,2018-08-14,rogue,True,False,766
173,2018-08-14,rogue,True,False,1920
173,2018-08-14,rogue,True,False,1395
173,2018-08-14,rogue,True,False,727
173,2018-08-14,rogue,True,False,727
173,2018-08-14,rogue,True,False,375
173,2018-08-14,rogue,True,False,375
173,2018-08-14,rogue,True,False,596
173,2018-08-14,rogue,True,False,2599
173,2018-08-14,rogue,True,False,2599
173,2018-08-14,rogue,True,False,1925
173,2018-08-14,rogue,True,False,1925
173,2018-08-14,rogue,True,False,1715
173,2018-08-14,rogue,True,False,1715
173,2018-08-14,rogue,True,False,1372
173,2018-08-14,rogue,True,False,771
173,2018-08-14,rogue,True,False,2171
173,2018-08-14,rogue,True,False,2510
173,2018-08-14,rogue,True,False,2510
173,2018-08-14,rogue,True,False,1534
173,2018-08-14,rogue,True,False,1534
174,2018-08-14,paladin,True,False,1048
174,2018-08-14,paladin,True,False,1048
174,2018-08-14,paladin,True,False,1831
174,2018-08-14,paladin,True,False,2069
174,2018-08-14,paladin,True,False,2069
174,2018-08-14,paladin,True,False,2461
174,2018-08-14,paladin,True,False,420
174,2018-08-14,paladin,True,False,1304
174,2018-08-14,paladin,True,False,735
174,2018-08-14,paladin,True,False,1520
174,2018-08-14,paladin,True,False,477
174,2018-08-14,paladin,True,False,739
174,2018-08-14,paladin,True,False,739
174,2018-08-14,paladin,True,False,1142
174,2018-08-14,paladin,True,False,1142
174,2018-08-14,paladin,True,False,709
174,2018-08-14,paladin,True,False,191
174,2018-08-14,paladin,True,False,625
174,2018-08-14,paladin,True,False,536
174,2018-08-14,paladin,True,False,536
174,2018-08-14,paladin,True,False,2345
174,2018-08-14,paladin,True,False,2345
174,2018-08-14,paladin,True,False,320
174,2018-08-14,paladin,True,False,563
174,2018-08-14,paladin,True,False,563
174,2018-08-14,paladin,True,False,150
174,2018-08-14,paladin,True,False,1724
174,2018-08-14,paladin,True,False,1724
174,2018-08-14,paladin,True,False,1644
175,2018-08-14,paladin,True,False,1498
175,2018-08-14,paladin,True,False,1498
175,2018-08-14,paladin,True,False,420
175,2018-08-14,paladin,True,False,1456
175,2018-08-14,paladin,True,False,1456
175,2018-08-14,paladin,True,False,860
175,2018-08-14,paladin,True,False,860
175,2018-08-14,paladin,True,False,1887
175,2018-08-14,paladin,True,False,1887
175,2018-08-14,paladin,True,False,933
175,2018-08-14,paladin,True,False,933
175,2018-08-14,paladin,True,False,1437
175,2018-08-14,paladin,True,False,1437
175,2018-08-14,paladin,True,False,319
175,2018-08-14,paladin,True,False,2543
175,2018-08-14,paladin,True,False,956
175,2018-08-14,paladin,True,False,1619
175,2018-08-14,paladin,True,False,1619
175,2018-08-14,paladin,True,False,2373
175,2018-08-14,paladin,True,False,2373
175,2018-08-14,paladin,True,False,1381
175,2018-08-14,paladin,True,False,150
175,2018-08-14,paladin,True,False,2588
175,2018-08-14,paladin,True,False,2588
175,2018-08-14,paladin,True,False,1967
175,2018-08-14,paladin,True,False,1967
175,2018-08-14,paladin,True,False,1977
175,2018-08-14,paladin,True,False,1977
175,2018-08-14,paladin,True,False,2230
176,2018-08-14,paladin,True,False,420
176,2018-08-14,paladin,True,False,1456
176,2018-08-14,paladin,True,False,1456
176,2018-08-14,paladin,True,False,689
176,2018-08-14,paladin,True,False,689
176,2018-08-14,paladin,True,False,692
176,2018-08-14,paladin,True,False,697
176,2018-08-14,paladin,True,False,697
176,2018-08-14,paladin,True,False,1838
176,2018-08-14,paladin,True,False,2373
176,2018-08-14,paladin,True,False,2373
176,2018-08-14,paladin,True,False,1039
176,2018-08-14,paladin,True,False,1039
176,2018-08-14,paladin,True,False,1743
176,2018-08-14,paladin,True,False,1743
176,2018-08-14,paladin,True,False,751
176,2018-08-14,paladin,True,False,751
176,2018-08-14,paladin,True,False,582
176,2018-08-14,paladin,True,False,582
176,2018-08-14,paladin,True,False,1679
176,2018-08-14,paladin,True,False,1679
176,2018-08-14,paladin,True,False,150
176,2018-08-14,paladin,True,False,2588
176,2018-08-14,paladin,True,False,1967
176,2018-08-14,paladin,True,False,2230
176,2018-08-14,paladin,True,False,1021
176,2018-08-14,paladin,True,False,1021
176,2018-08-14,paladin,True,False,1724
176,2018-08-14,paladin,True,False,1724
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
177,2018-08-14,hunter,True,False,1632
178,2018-08-14,druid,True,False,2434
178,2018-08-14,druid,True,False,2434
178,2018-08-14,druid,True,False,66
178,2018-08-14,druid,True,False,55
178,2018-08-14,druid,True,False,2527
178,2018-08-14,druid,True,False,2527
178,2018-08-14,druid,True,False,2035
178,2018-08-14,druid,True,False,2035
178,2018-08-14,druid,True,False,575
